label=AudioBG-40ms intervalMs=40.000 duration=3600.000s
t(ms),dt(ms)
255404.173,41.486
255442.712,38.539
255485.060,42.348
255521.166,36.106
255562.732,41.566
255604.437,41.704
255645.056,40.620
255685.060,40.004
255721.124,36.063
255761.125,40.001
255804.437,43.312
255845.030,40.593
255885.068,40.038
255921.188,36.120
255962.858,41.670
256004.449,41.591
256040.352,35.903
256081.925,41.573
256121.062,39.137
256162.639,41.577
256204.377,41.738
256240.268,35.891
256285.053,44.785
256321.084,36.031
256362.635,41.550
256402.694,40.060
256445.206,42.512
256481.571,36.365
256521.089,39.517
256562.775,41.687
256604.386,41.611
256645.162,40.776
256685.140,39.978
256721.110,35.970
256763.826,42.717
256804.386,40.559
256845.073,40.687
256885.081,40.009
256920.590,35.509
256962.353,41.763
257004.513,42.160
257045.134,40.620
257081.955,36.822
257121.168,39.213
257162.737,41.569
257204.308,41.572
257242.509,38.200
257285.071,42.563
257321.107,36.035
257361.666,40.559
257404.448,42.783
257445.135,40.687
257483.852,38.717
257521.127,37.275
257565.105,43.979
257604.487,39.382
257640.296,35.809
257685.126,44.830
257721.101,35.976
257762.717,41.616
257804.475,41.758
257845.073,40.598
257885.061,39.987
257921.195,36.134
257961.835,40.641
258004.423,42.587
258042.861,38.439
258083.416,40.554
258121.152,37.736
258162.785,41.634
258204.024,41.238
258245.059,41.036
258284.425,39.366
258321.115,36.690
258362.183,41.068
258404.418,42.235
258440.168,35.749
258485.136,44.968
258521.115,35.978
258562.735,41.621
258604.486,41.750
258645.127,40.642
258685.095,39.968
258721.182,36.087
258765.075,43.892
258804.472,39.397
258840.849,36.377
258885.086,44.237
258921.101,36.015
258961.335,40.235
259004.403,43.068
259042.754,38.351
259085.065,42.311
259121.094,36.029
259162.719,41.626
259204.438,41.719
259242.484,38.045
259285.058,42.574
259322.310,37.252
259362.742,40.432
259404.438,41.696
259441.190,36.752
259485.133,43.943
259524.529,39.396
259562.725,38.197
259604.412,41.687
259642.708,38.296
259682.709,40.001
259721.134,38.425
259765.077,43.943
259804.410,39.332
259845.078,40.668
259884.348,39.271
259921.106,36.758
259960.820,39.714
260004.406,43.586
260044.139,39.733
260083.791,39.652
260121.117,37.326
260162.796,41.679
260204.429,41.632
260245.053,40.624
260282.760,37.707
260321.121,38.362
260362.704,41.583
260404.474,41.770
260445.132,40.657
260485.069,39.937
260525.117,40.048
260562.726,37.609
260604.445,41.720
260640.457,36.012
260682.708,42.251
260725.035,42.327
260760.904,35.869
260804.420,43.516
260844.726,40.306
260885.249,40.523
260924.933,39.684
260960.319,35.386
261004.411,44.091
261043.681,39.270
261080.753,37.072
261124.827,44.074
261162.779,37.952
261204.449,41.670
261241.337,36.888
261285.068,43.730
261324.730,39.662
261360.447,35.717
261404.414,43.967
261445.073,40.659
261482.712,37.640
261524.551,41.838
261562.721,38.170
261604.412,41.691
261641.582,37.170
261680.564,38.982
261724.512,43.948
261762.766,38.254
261803.873,41.107
261843.206,39.334
261890.391,47.185
261924.440,34.049
261965.060,40.620
262002.782,37.722
262043.204,40.422
262083.269,40.066
262124.306,41.037
262162.758,38.452
262202.774,40.016
262245.055,42.280
262285.072,40.017
262324.208,39.136
262362.736,38.528
262402.708,39.973
262440.592,37.883
262485.136,44.545
262524.113,38.977
262562.718,38.605
262605.132,42.414
262640.537,35.406
262682.967,42.430
262723.999,41.032
262762.780,38.781
262805.132,42.352
262841.575,36.443
262882.952,41.378
262923.908,40.956
262963.251,39.343
263005.052,41.801
263043.018,37.965
263082.988,39.970
263123.734,40.746
263162.734,39.000
263205.136,42.402
263241.769,36.632
263282.753,40.984
263323.705,40.952
263365.129,41.424
263404.290,39.161
263442.732,38.442
263485.141,42.409
263523.604,38.463
263565.066,41.462
263602.783,37.717
263642.302,39.518
263685.130,42.828
263723.510,38.380
263765.129,41.619
263800.925,35.795
263842.240,41.315
263885.133,42.893
263923.503,38.370
263965.079,41.577
264000.835,35.756
264042.894,42.059
264085.093,42.199
264123.296,38.203
264164.389,41.092
264202.706,38.317
264242.250,39.544
264285.055,42.805
264323.226,38.172
264365.076,41.849
264402.714,37.638
264442.237,39.522
264482.113,39.877
264523.120,41.007
264565.064,41.944
264602.710,37.646
264642.238,39.528
264685.127,42.889
264722.983,37.856
264765.065,42.082
264802.733,37.669
264842.261,39.528
264885.063,42.801
264924.991,39.929
264962.191,37.200
265002.864,40.673
265041.689,38.825
265085.070,43.381
265122.827,37.757
265163.605,40.778
265202.718,39.113
265242.259,39.541
265285.067,42.808
265322.773,37.706
265365.053,42.280
265400.445,35.393
265442.253,41.808
265485.140,42.887
265522.615,37.475
265560.341,37.726
265602.707,42.367
265642.259,39.551
265683.290,41.031
265722.500,39.210
265760.867,38.367
265802.784,41.916
265842.246,39.462
265883.383,41.137
265924.395,41.012
265960.929,36.533
266002.611,41.682
266041.574,38.963
266085.142,43.568
266122.718,37.576
266164.380,41.663
266202.784,38.403
266242.311,39.527
266283.625,41.314
266322.729,39.103
266365.109,42.380
266402.709,37.600
266442.238,39.529
266485.068,42.830
266522.582,37.514
266565.136,42.554
266602.711,37.575
266642.243,39.532
266685.147,42.904
266722.517,37.370
266765.065,42.548
266801.892,36.827
266842.226,40.333
266881.891,39.665
266924.375,42.484
266965.129,40.754
267002.906,37.777
267041.594,38.688
267085.063,43.469
267122.297,37.234
267164.382,42.085
267202.726,38.344
267242.261,39.535
267282.442,40.181
267322.239,39.797
267364.036,41.797
267401.465,37.429
267442.231,40.766
267485.054,42.823
267522.160,37.106
267561.209,39.050
267602.715,41.506
267642.310,39.595
267682.719,40.408
267721.862,39.143
267765.058,43.196
267802.770,37.713
267842.281,39.510
267882.286,40.006
267922.710,40.423
267961.354,38.644
268001.679,40.325
268046.222,44.543
268085.076,38.853
268125.160,40.084
268161.012,35.852
268202.711,41.699
268242.303,39.593
268280.431,38.128
268325.122,44.691
268362.824,37.702
268401.479,38.655
268443.277,41.798
268483.961,40.684
268522.396,38.435
268565.025,42.629
268602.255,37.230
268642.318,40.063
268685.103,42.784
268723.696,38.594
268765.054,41.358
268802.719,37.665
268842.260,39.541
268884.428,42.168
268922.730,38.302
268962.895,40.165
269000.295,37.400
269049.810,49.515
269085.087,35.277
269122.716,37.629
269162.726,40.010
269201.164,38.437
269242.710,41.547
269283.785,41.075
269321.904,38.118
269361.964,40.060
269401.240,39.276
269444.245,43.006
269484.411,40.165
269523.969,39.558
269562.706,38.737
269600.576,37.869
269641.781,41.205
269684.489,42.708
269725.054,40.564
269762.712,37.658
269801.247,38.535
269842.772,41.526
269884.473,41.701
269925.062,40.589
269964.386,39.324
270001.166,36.780
270041.218,40.052
270084.514,43.296
270125.259,40.745
270161.184,35.925
270202.757,41.572
270242.711,39.954
270281.628,38.917
270325.055,43.427
270362.703,37.648
270402.653,39.951
270445.104,42.451
270481.956,36.852
270522.743,40.787
270561.740,38.997
270602.687,40.947
270645.078,42.392
270682.274,37.196
270721.876,39.602
270760.924,39.048
270802.727,41.803
270845.046,42.319
270882.562,37.516
270922.707,40.145
270963.947,41.240
271001.556,37.610
271045.098,43.542
271082.849,37.751
271122.709,39.860
271161.811,39.102
271202.794,40.983
271245.052,42.258
271283.210,38.158
271322.706,39.496
271361.805,39.098
271405.054,43.249
271445.056,40.002
271483.536,38.480
271522.563,39.028
271561.803,39.240
271605.132,43.328
271645.042,39.910
271683.811,38.769
271721.861,38.050
271761.750,39.889
271801.883,40.133
271845.059,43.176
271884.157,39.098
271922.523,38.366
271961.806,39.283
272003.128,41.321
272045.167,42.039
272084.453,39.286
272122.057,37.604
272161.770,39.713
272201.242,39.472
272245.060,43.818
272284.712,39.652
272320.778,36.066
272361.759,40.981
272401.412,39.653
272445.066,43.653
272485.079,40.013
272522.721,37.642
272561.739,39.018
272605.133,43.394
272645.046,39.913
272685.118,40.072
272721.759,36.641
272761.752,39.992
272800.177,38.426
272845.074,44.896
272883.616,38.542
272920.984,37.368
272961.799,40.814
273004.660,42.861
273045.102,40.442
273085.068,39.966
273122.769,37.700
273161.806,39.038
273204.074,42.268
273245.058,40.984
273285.134,40.076
273325.054,39.920
273361.746,36.692
273401.062,39.315
273445.129,44.068
273485.072,39.943
273522.709,37.636
273561.742,39.033
273601.358,39.617
273645.047,43.689
273685.072,40.025
273721.847,36.775
273761.737,39.890
273801.693,39.956
273845.068,43.375
273885.074,40.006
273920.632,35.557
273961.740,41.109
274004.115,42.374
274045.053,40.938
274085.073,40.020
274122.718,37.645
274161.758,39.040
274202.289,40.531
274245.060,42.771
274285.082,40.022
274325.058,39.976
274361.754,36.696
274402.629,40.875
274445.080,42.450
274480.285,35.205
274525.116,44.831
274561.818,36.702
274602.935,41.117
274645.067,42.132
274685.059,39.992
274725.052,39.993
274761.751,36.699
274805.035,43.284
274845.067,40.032
274885.057,39.990
274921.572,36.515
274961.759,40.187
275004.794,43.035
275045.131,40.336
275085.216,40.085
275125.138,39.922
275162.704,37.566
275204.614,41.910
275241.507,36.893
275285.145,43.638
275320.243,35.099
275362.725,42.482
275404.338,41.612
275445.405,41.068
275485.154,39.749
275522.302,37.147
275562.741,40.439
275604.158,41.417
275645.071,40.913
275685.116,40.045
275724.318,39.202
275760.903,36.585
275803.921,43.018
275842.733,38.812
275885.158,42.424
275920.454,35.296
275960.831,40.377
276003.696,42.865
276042.721,39.025
276080.878,38.157
276125.076,44.198
276162.732,37.656
276203.550,40.819
276245.064,41.514
276285.140,40.076
276320.545,35.405
276362.739,42.194
276403.270,40.531
276442.707,39.437
276485.087,42.380
276521.935,36.848
276562.726,40.791
276603.043,40.318
276642.731,39.688
276685.062,42.331
276720.691,35.630
276762.653,41.961
276803.870,41.217
276842.647,38.777
276883.969,41.322
276920.552,36.583
276965.057,44.505
277004.628,39.571
277042.956,38.329
277085.076,42.119
277120.564,35.488
277162.804,42.240
277203.651,40.847
277242.701,39.050
277285.167,42.466
277320.571,35.404
277362.718,42.147
277402.171,39.453
277442.718,40.547
277480.408,37.690
277522.715,42.306
277564.234,41.519
277601.951,37.718
277642.775,40.824
277681.432,38.657
277721.977,40.545
277764.232,42.255
277801.724,37.491
277842.713,40.989
277882.835,40.123
277920.147,37.311
277963.932,43.785
278003.567,39.635
278042.859,39.292
278084.857,41.998
278120.282,35.424
278163.930,43.649
278201.357,37.426
278241.510,40.154
278280.619,39.108
278322.735,42.117
278363.908,41.173
278401.045,37.137
278441.290,40.245
278480.593,39.303
278520.478,39.885
278563.643,43.165
278600.827,37.184
278642.702,41.875
278680.630,37.927
278724.705,44.076
278763.656,38.951
278800.605,36.949
278841.352,40.747
278881.758,40.406
278924.743,42.985
278965.003,40.259
279002.439,37.436
279041.385,38.946
279085.067,43.682
279124.678,39.611
279164.383,39.706
279200.216,35.833
279241.436,41.220
279281.239,39.803
279324.687,43.448
279365.056,40.369
279405.054,39.998
279441.360,36.307
279483.607,42.247
279524.635,41.028
279565.065,40.431
279605.059,39.993
279641.329,36.270
279685.053,43.723
279724.672,39.619
279765.073,40.401
279805.122,40.049
279840.539,35.417
279880.645,40.106
279924.679,44.034
279963.894,39.215
280001.397,37.504
280041.676,40.279
280085.140,43.464
280124.672,39.533
280164.384,39.711
280205.124,40.741
280241.413,36.289
280282.330,40.917
280324.679,42.349
280365.139,40.460
280401.448,36.310
280441.360,39.912
280485.066,43.706
280524.684,39.617
280562.292,37.608
280604.804,42.511
280641.412,36.608
280680.397,38.985
280724.637,44.240
280760.895,36.258
280802.331,41.436
280841.369,39.038
280885.060,43.691
280924.688,39.628
280964.776,40.089
281000.204,35.427
281041.349,41.145
281085.098,43.749
281124.667,39.570
281164.388,39.721
281205.134,40.746
281241.367,36.232
281285.245,43.878
281324.093,38.848
281365.108,41.015
281401.389,36.281
281441.359,39.970
281481.782,40.422
281524.625,42.843
281561.697,37.072
281602.785,41.088
281641.410,38.624
281683.231,41.822
281724.682,41.451
281763.802,39.119
281801.884,38.082
281845.132,43.248
281885.073,39.941
281924.684,39.611
281964.704,40.020
282002.095,37.391
282041.370,39.275
282085.129,43.759
282124.670,39.541
282160.554,35.884
282205.062,44.509
282241.428,36.366
282285.086,43.658
282324.608,39.522
282365.097,40.488
282401.345,36.248
282441.356,40.012
282480.965,39.609
282524.694,43.729
282565.125,40.430
282603.406,38.281
282641.423,38.017
282685.054,43.631
282724.690,39.636
282765.068,40.378
282801.516,36.448
282841.387,39.870
282882.829,41.442
282924.672,41.844
282965.129,40.456
283003.904,38.775
283041.627,37.723
283080.827,39.200
283124.657,43.829
283164.388,39.731
283202.063,37.675
283241.358,39.295
283285.074,43.716
283323.799,38.725
283360.754,36.955
283402.376,41.622
283441.299,38.923
283485.060,43.761
283524.683,39.622
283565.139,40.456
283602.714,37.575
283641.397,38.683
283685.205,43.808
283724.666,39.461
283765.071,40.405
283803.034,37.963
283841.377,38.344
283884.432,43.054
283925.052,40.620
283962.793,37.741
284003.348,40.554
284042.937,39.589
284083.013,40.076
284125.054,42.041
284162.826,37.772
284203.696,40.870
284242.729,39.033
284283.027,40.298
284324.739,41.712
284369.062,44.323
284404.018,34.956
284440.616,36.598
284483.012,42.395
284525.110,42.098
284562.645,37.535
284604.323,41.678
284642.709,38.387
284683.036,40.327
284724.975,41.939
284762.715,37.740
284804.654,41.939
284842.741,38.088
284883.002,40.261
284921.497,38.495
284962.781,41.284
285005.014,42.233
285042.758,37.744
285083.013,40.255
285125.130,42.118
285163.757,38.627
285202.376,38.619
285242.763,40.387
285283.034,40.271
285325.121,42.087
285362.708,37.588
285405.080,42.372
285445.148,40.069
285482.990,37.841
285520.347,37.357
285562.781,42.434
285601.865,39.084
285645.060,43.195
285683.041,37.981
285720.709,37.667
285760.894,40.185
285805.078,44.184
285842.707,37.629
285883.041,40.334
285923.041,40.000
285962.712,39.671
286004.523,41.811
286045.100,40.578
286083.034,37.934
286121.303,38.269
286160.268,38.965
286205.062,44.794
286242.721,37.660
286283.021,40.299
286321.621,38.600
286362.703,41.082
286405.048,42.345
286445.067,40.018
286483.054,37.987
286521.965,38.912
286560.705,38.739
286605.063,44.359
286641.999,36.935
286683.023,41.024
286722.261,39.238
286765.062,42.801
286801.875,36.812
286842.709,40.834
286882.784,40.075
286924.740,41.956
286965.124,40.384
287003.918,38.794
287041.723,37.806
287083.009,41.286
287122.844,39.834
287162.734,39.890
287204.101,41.368
287242.730,38.629
287283.037,40.306
287323.189,40.153
287362.657,39.468
287401.440,38.783
287440.792,39.352
287483.031,42.239
287523.499,40.468
287562.730,39.232
287600.795,38.064
287642.713,41.918
287682.318,39.605
287723.812,41.493
287761.010,37.198
287805.061,44.051
287842.780,37.719
287883.026,40.247
287924.186,41.160
287961.195,37.009
288004.448,43.252
288043.130,38.682
288083.027,39.897
288124.435,41.408
288162.721,38.286
288205.089,42.368
288242.687,37.598
288283.025,40.339
288324.778,41.753
288362.711,37.933
288405.095,42.384
288442.996,37.901
288483.036,40.040
288525.075,42.040
288562.729,37.654
288605.157,42.427
288642.713,37.557
288682.728,40.015
288721.864,39.136
288760.410,38.546
288801.474,41.064
288842.703,41.229
288883.026,40.323
288922.145,39.119
288961.104,38.959
289005.057,43.953
289045.145,40.088
289083.017,37.872
289122.727,39.710
289162.715,39.988
289205.115,42.400
289242.650,37.536
289283.065,40.414
289322.737,39.672
289360.821,38.084
289405.088,44.267
289445.156,40.068
289482.081,36.924
289522.859,40.779
289565.075,42.216
289605.072,39.997
289642.738,37.666
289683.049,40.311
289721.921,38.872
289760.207,38.286
289804.434,44.227
289842.782,38.348
289882.557,39.775
289922.705,40.148
289962.688,39.983
290005.076,42.388
290044.122,39.046
290083.018,38.896
290122.709,39.691
290162.789,40.080
290205.198,42.409
290242.710,37.511
290283.073,40.363
290322.779,39.706
290362.704,39.925
290401.449,38.745
290442.385,40.936
290488.008,45.623
290524.669,36.662
290562.723,38.053
290604.513,41.790
290642.758,38.245
290683.004,40.246
290722.108,39.104
290761.952,39.844
290802.882,40.930
290842.776,39.894
290880.822,38.045
290920.261,39.439
290964.272,44.012
291002.099,37.827
291042.657,40.557
291081.129,38.472
291125.065,43.936
291160.816,35.751
291205.124,44.308
291244.097,38.973
291281.459,37.362
291322.716,41.258
291360.405,37.689
291402.266,41.861
291443.124,40.858
291481.848,38.724
291522.822,40.974
291560.789,37.967
291602.707,41.918
291644.047,41.340
291682.065,38.017
291721.926,39.862
291760.799,38.873
291801.830,41.031
291844.113,42.283
291882.379,38.266
291920.605,38.226
291963.760,43.155
292001.380,37.620
292044.154,42.774
292082.723,38.569
292121.972,39.249
292160.856,38.884
292202.730,41.873
292242.736,40.006
292282.955,40.219
292322.726,39.771
292362.302,39.576
292405.076,42.774
292442.717,37.641
292483.322,40.605
292522.719,39.397
292562.326,39.607
292605.058,42.732
292641.550,36.492
292683.616,42.066
292721.913,38.297
292762.316,40.404
292805.072,42.755
292842.684,37.612
292883.888,41.204
292922.056,38.168
292962.455,40.400
293002.941,40.485
293042.859,39.918
293084.302,41.443
293120.499,36.197
293162.316,41.817
293205.071,42.755
293242.664,37.593
293284.639,41.975
293322.697,38.058
293362.352,39.655
293401.742,39.390
293445.211,43.470
293484.894,39.683
293525.064,40.169
293563.159,38.095
293603.528,40.369
293642.479,38.951
293682.310,39.831
293721.928,39.618
293762.311,40.383
293805.122,42.811
293843.761,38.639
293883.492,39.731
293925.077,41.584
293962.337,37.260
294004.498,42.162
294042.894,38.396
294082.046,39.152
294120.995,38.949
294162.377,41.382
294200.817,38.441
294242.726,41.909
294285.090,42.363
294322.725,37.635
294362.373,39.648
294401.038,38.665
294442.711,41.673
294485.065,42.354
294520.198,35.133
294564.229,44.031
294601.399,37.170
294642.535,41.136
294685.069,42.534
294721.915,36.846
294762.303,40.388
294801.728,39.425
294840.821,39.094
294884.979,44.158
294920.476,35.497
294962.286,41.810
295002.080,39.794
295042.842,40.763
295085.113,42.271
295121.837,36.724
295162.331,40.494
295202.129,39.798
295242.728,40.599
295285.065,42.337
295322.770,37.705
295362.358,39.588
295402.439,40.080
295441.305,38.866
295485.087,43.782
295522.845,37.759
295562.309,39.464
295602.908,40.598
295642.006,39.098
295682.846,40.839
295721.837,38.991
295762.302,40.466
295803.062,40.759
295845.133,42.071
295884.955,39.821
295922.035,37.081
295962.291,40.255
296003.477,41.187
296045.192,41.715
296085.114,39.921
296122.722,37.608
296162.337,39.615
296203.686,41.350
296242.710,39.023
296285.080,42.370
296322.716,37.636
296362.295,39.580
296403.992,41.697
296440.857,36.865
296485.130,44.273
296522.720,37.590
296562.315,39.595
296604.428,42.114
296640.150,35.722
296684.931,44.781
296721.854,36.924
296762.289,40.435
296804.608,42.319
296842.717,38.109
296885.079,42.362
296923.428,38.349
296962.384,38.956
297004.937,42.553
297040.434,35.496
297085.041,44.608
297122.737,37.696
297162.320,39.583
297202.734,40.414
297242.727,39.993
297285.083,42.356
297322.089,37.005
297362.330,40.241
297402.712,40.382
297442.708,39.996
297485.076,42.368
297522.708,37.632
297564.532,41.824
297602.681,38.148
297642.032,39.352
297680.286,38.254
297722.804,42.518
297762.297,39.493
297802.710,40.413
297842.706,39.995
297885.090,42.384
297925.015,39.926
297962.295,37.279
298002.714,40.420
298042.479,39.764
298081.098,38.619
298122.739,41.641
298162.344,39.605
298202.732,40.388
298242.727,39.995
298285.062,42.334
298323.645,38.584
298362.312,38.667
298402.714,40.402
298442.719,40.005
298480.088,37.370
298522.715,42.626
298562.367,39.653
298602.717,40.350
298646.399,43.682
298685.135,38.736
298723.667,38.532
298762.292,38.625
298802.756,40.463
298841.698,38.942
298880.920,39.222
298924.587,43.668
298962.320,37.733
299002.709,40.389
299043.503,40.794
299085.068,41.564
299122.734,37.667
299162.335,39.601
299202.774,40.439
299241.821,39.046
299285.080,43.260
299322.709,37.629
299362.297,39.588
299401.523,39.226
299440.509,38.987
299481.149,40.640
299523.750,42.601
299561.016,37.265
299602.710,41.694
299640.513,37.804
299685.046,44.532
299723.785,38.740
299761.416,37.630
299802.456,41.041
299840.541,38.084
299885.123,44.583
299923.775,38.651
299961.667,37.893
300002.732,41.065
300040.698,37.966
300085.067,44.369
300123.764,38.698
300162.024,38.260
300200.255,38.230
300242.771,42.516
300283.541,40.770
300322.709,39.168
300362.349,39.640
300400.242,37.892
300445.147,44.906
300482.249,37.101
300522.707,40.458
300562.618,39.911
300601.961,39.343
300641.965,40.004
300686.321,44.356
300720.724,34.403
300762.930,42.206
300802.781,39.851
300841.987,39.206
300880.396,38.409
300922.277,41.881
300963.243,40.966
301005.130,41.887
301042.372,37.242
301081.188,38.816
301122.711,41.524
301163.633,40.921
301205.136,41.503
301242.024,36.888
301283.149,41.125
301322.713,39.564
301363.948,41.236
301402.707,38.758
301441.941,39.234
301482.791,40.850
301522.775,39.985
301564.194,41.418
301600.322,36.128
301641.959,41.636
301681.715,39.756
301723.960,42.245
301764.529,40.570
301801.863,37.334
301841.967,40.103
301881.372,39.405
301925.123,43.751
301964.676,39.553
302000.282,35.606
302041.959,41.677
302085.088,43.129
302121.476,36.388
302165.046,43.570
302202.711,37.665
302241.943,39.233
302285.068,43.124
302320.302,35.234
302365.083,44.782
302401.444,36.360
302441.947,40.503
302485.088,43.141
302522.714,37.626
302565.074,42.360
302605.125,40.051
302641.942,36.817
302680.429,38.487
302726.952,46.523
302762.430,35.478
302802.782,40.353
302842.019,39.237
302882.769,40.750
302922.707,39.938
302964.206,41.499
303001.812,37.606
303042.102,40.290
303081.067,38.965
303121.762,40.695
303164.394,42.632
303205.066,40.672
303241.966,36.900
303281.359,39.393
303320.536,39.177
303360.363,39.828
303402.706,42.343
303441.945,39.239
303481.661,39.716
303522.687,41.026
303563.038,40.350
303602.776,39.738
303641.942,39.167
303682.013,40.070
303723.798,41.786
303765.104,41.306
303801.597,36.493
303841.953,40.356
303884.295,42.342
303922.220,37.924
303965.140,42.921
304003.334,38.193
304042.476,39.142
304082.620,40.144
304122.716,40.096
304164.385,41.669
304202.715,38.330
304241.963,39.248
304282.919,40.956
304322.720,39.801
304365.068,42.348
304402.343,37.276
304441.997,39.654
304483.233,41.235
304522.791,39.559
304565.136,42.345
304602.787,37.651
304641.930,39.142
304683.658,41.728
304725.150,41.493
304765.470,40.320
304802.405,36.934
304841.955,39.550
304883.923,41.968
304925.161,41.238
304962.558,37.397
305004.964,42.405
305042.320,37.357
305084.171,41.851
305122.708,38.536
305160.786,38.078
305201.052,40.266
305241.295,40.243
305284.472,43.178
305322.725,38.253
305362.918,40.193
305401.452,38.534
305441.941,40.489
305484.800,42.859
305525.119,40.318
305565.010,39.891
305602.713,37.703
305642.020,39.307
305685.097,43.077
305722.709,37.612
305760.925,38.216
305802.103,41.178
305841.963,39.860
305883.668,41.705
305920.936,37.268
305965.137,44.202
306004.395,39.258
306042.154,37.759
306082.701,40.547
306122.770,40.068
306164.383,41.613
306202.556,38.173
306241.652,39.096
306285.059,43.407
306322.731,37.672
306365.123,42.392
306402.769,37.646
306441.292,38.523
306485.120,43.828
306520.241,35.122
306565.054,44.813
306602.725,37.670
306641.945,39.220
306685.066,43.121
306725.191,40.126
306765.120,39.929
306801.960,36.839
306841.963,40.004
306885.085,43.122
306922.726,37.641
306961.484,38.758
307003.906,42.422
307042.169,38.263
307082.692,40.524
307122.074,39.381
307160.244,38.171
307202.721,42.477
307241.946,39.225
307285.091,43.145
307322.703,37.612
307365.185,42.482
307402.724,37.539
307441.302,38.579
307485.058,43.756
307522.710,37.651
307564.513,41.803
307602.772,38.259
307641.943,39.172
307685.056,43.112
307725.118,40.063
307765.058,39.940
307802.715,37.657
307842.152,39.437
307882.258,40.105
307924.057,41.799
307965.102,41.046
308002.773,37.671
308041.193,38.419
308085.065,43.872
308122.714,37.649
308164.390,41.676
308202.714,38.324
308241.349,38.635
308285.058,43.710
308322.780,37.722
308365.125,42.345
308402.498,37.372
308441.616,39.118
308485.138,43.522
308522.704,37.566
308563.571,40.866
308600.646,37.075
308641.930,41.284
308685.051,43.121
308721.865,36.814
308761.617,39.752
308805.114,43.497
308843.041,37.927
308885.098,42.057
308923.572,38.474
308965.055,41.483
309002.776,37.721
309042.681,39.906
309085.137,42.455
309123.732,38.596
309164.445,40.712
309202.782,38.338
309242.946,40.164
309285.056,42.110
309322.711,37.656
309365.127,42.415
309402.706,37.580
309443.273,40.566
309481.936,38.663
309522.713,40.777
309565.084,42.372
309605.130,40.046
309643.596,38.466
309685.177,41.581
309721.827,36.650
309765.088,43.260
309802.712,37.625
309843.909,41.196
309885.121,41.212
309922.723,37.602
309960.785,38.062
310002.715,41.930
310044.253,41.538
310085.064,40.811
310122.715,37.651
310163.800,41.085
310205.125,41.326
310244.612,39.487
310285.062,40.450
310322.766,37.704
310365.125,42.359
310401.454,36.329
310446.633,45.179
310485.038,38.405
310525.195,40.157
310560.762,35.567
310602.687,41.926
310641.871,39.183
310685.060,43.189
310720.774,35.714
310765.065,44.292
310802.682,37.617
310841.954,39.272
310885.038,43.084
310922.706,37.667
310962.541,39.836
311005.077,42.536
311042.203,37.125
311085.105,42.902
311121.514,36.409
311160.719,39.205
311202.725,42.006
311241.974,39.250
311285.102,43.128
311322.717,37.615
311361.050,38.333
311401.462,40.412
311441.339,39.877
311485.062,43.723
311522.665,37.603
311561.862,39.197
311602.709,40.847
311641.953,39.244
311685.135,43.182
311721.876,36.741
311761.746,39.870
311801.923,40.177
311841.536,39.613
311880.674,39.138
311924.406,43.733
311964.029,39.623
312000.302,36.272
312041.972,41.670
312085.094,43.122
312122.729,37.635
312162.320,39.592
312200.523,38.202
312241.988,41.465
312280.578,38.590
312322.709,42.131
312362.715,40.006
312405.075,42.360
312441.961,36.886
312485.077,43.116
312522.721,37.645
312562.969,40.248
312602.709,39.739
312642.026,39.317
312682.731,40.706
312723.915,41.183
312763.380,39.465
312802.689,39.309
312843.697,41.008
312882.057,38.360
312920.698,38.642
312963.602,42.904
313001.091,37.489
313042.211,41.120
313082.693,40.482
313122.756,40.062
313163.943,41.187
313202.706,38.763
313242.019,39.313
313281.076,39.056
313325.061,43.986
313364.319,39.257
313402.711,38.392
313441.957,39.246
313484.255,42.298
313521.645,37.390
313564.640,42.995
313602.404,37.763
313641.984,39.580
313685.075,43.091
313723.713,38.638
313764.904,41.192
313804.443,39.539
313842.023,37.580
313881.517,39.494
313921.125,39.608
313964.929,43.804
314004.435,39.506
314041.583,37.148
314085.101,43.518
314121.127,36.026
314162.732,41.604
314204.461,41.730
314245.060,40.599
314285.087,40.027
314321.101,36.014
314362.771,41.670
314404.449,41.678
314445.138,40.689
314482.704,37.566
314521.179,38.475
314562.782,41.603
314604.425,41.643
314645.069,40.644
314685.134,40.066
314721.183,36.049
314761.440,40.256
314804.526,43.087
314840.843,36.317
314883.077,42.233
314921.134,38.057
314962.360,41.227
315004.161,41.800
315042.018,37.858
315085.088,43.070
315121.128,36.039
315164.191,43.063
315204.461,40.270
315245.074,40.613
315285.066,39.992
315320.646,35.580
315362.704,42.058
315404.417,41.712
315441.242,36.826
315485.063,43.821
315521.144,36.081
315565.054,43.910
315604.339,39.284
315645.103,40.764
315685.122,40.019
315724.505,39.383
315760.890,36.386
315802.710,41.820
315841.152,38.441
315884.641,43.489
315924.462,39.821
315963.810,39.348
316003.514,39.704
316041.122,37.608
316080.866,39.744
316124.538,43.672
316160.210,35.672
316201.032,40.822
316241.155,40.124
316280.826,39.671
316324.540,43.714
316365.059,40.519
316402.709,37.650
316441.165,38.456
316482.871,41.706
316524.479,41.608
316565.102,40.623
316602.750,37.648
316641.175,38.426
316684.996,43.821
316724.468,39.472
316765.060,40.592
316801.895,36.836
316841.177,39.282
316885.057,43.880
316924.455,39.398
316965.053,40.598
317005.024,39.971
317041.125,36.101
317080.935,39.810
317124.463,43.528
317164.403,39.940
317205.068,40.665
317241.174,36.106
317285.062,43.888
317324.478,39.417
317361.989,37.510
